SymbolIndex,SampleIndexAfterDelayRemoval,SampleTime_s,SampledVoltage_V,InstantFastCode_dec,InstantFastVout_V,VectorFastCode_dec,VectorFastVout_V
690,88391,1.2331095546875e-08,0.194323517106776,105,0.1921875,105,0.1921875
691,88519,1.2348952546875e-08,-0.0670031932261684,49,-0.0703125,49,-0.0703125
692,88647,1.2366809546875e-08,-0.0857875962376184,45,-0.0890625,45,-0.0890625
693,88775,1.2384666546875e-08,-0.211270253520195,18,-0.215625,18,-0.215625
694,88903,1.2402523546875e-08,-0.090196120265531,44,-0.09375,44,-0.09375
695,89031,1.2420380546875e-08,-0.224401128951552,16,-0.225,16,-0.225
696,89159,1.2438237546875e-08,0.22703712852985,112,0.225,112,0.225
697,89287,1.2456094546875e-08,0.0871816978872556,82,0.084375,82,0.084375
698,89415,1.2473951546875e-08,0.0830042061667553,81,0.0796875,81,0.0796875
699,89543,1.2491808546875e-08,0.0962966004089311,84,0.09375,84,0.09375
700,89671,1.2509665546875e-08,0.235037867204423,114,0.234375,114,0.234375
701,89799,1.2527522546875e-08,0.0452491691809425,73,0.0421875,73,0.0421875
702,89927,1.2545379546875e-08,-0.0653511907896525,50,-0.065625,50,-0.065625
703,90055,1.2563236546875e-08,-0.251434912764455,10,-0.253125,10,-0.253125
704,90183,1.2581093546875e-08,-0.21543254068476,18,-0.215625,18,-0.215625
705,90311,1.2598950546875e-08,0.0634124064304914,77,0.0609375,77,0.0609375
706,90439,1.2616807546875e-08,0.0787875273523456,80,0.075,80,0.075
707,90567,1.2634664546875e-08,-0.0838694533629359,46,-0.084375,46,-0.084375
708,90695,1.2652521546875e-08,-0.212974506785312,18,-0.215625,18,-0.215625
709,90823,1.2670378546875e-08,-0.0920198357438863,44,-0.09375,44,-0.09375
710,90951,1.2688235546875e-08,-0.212568935351198,18,-0.215625,18,-0.215625
711,91079,1.2706092546875e-08,0.0774117039934246,80,0.075,80,0.075
712,91207,1.2723949546875e-08,0.0709853642024032,79,0.0703125,79,0.0703125
713,91335,1.2741806546875e-08,-0.0681736938029111,49,-0.0703125,49,-0.0703125
714,91463,1.2759663546875e-08,0.0919723461611923,83,0.0890625,83,0.0890625
715,91591,1.2777520546875e-08,0.0701164853414113,78,0.065625,78,0.065625
716,91719,1.2795377546875e-08,0.234839135556818,114,0.234375,114,0.234375
717,91847,1.2813234546875e-08,0.0494807173797848,74,0.046875,74,0.046875
718,91975,1.2831091546875e-08,-0.241838473230763,12,-0.24375,12,-0.24375
719,92103,1.2848948546875e-08,-0.197657926968362,21,-0.2015625,21,-0.2015625
720,92231,1.2866805546875e-08,0.207571539468982,108,0.20625,108,0.20625
721,92359,1.2884662546875e-08,0.0808097668377344,81,0.0796875,81,0.0796875
722,92487,1.2902519546875e-08,0.205342874503658,107,0.2015625,107,0.2015625
723,92615,1.2920376546875e-08,-0.207445439682117,19,-0.2109375,19,-0.2109375
724,92743,1.2938233546875e-08,0.239140440157892,115,0.2390625,115,0.2390625
725,92871,1.2956090546875e-08,-0.0929527146190135,44,-0.09375,44,-0.09375
726,92999,1.2973947546875e-08,-0.238644850653719,13,-0.2390625,13,-0.2390625
727,93127,1.2991804546875e-08,0.234160891038038,113,0.2296875,113,0.2296875
728,93255,1.3009661546875e-08,0.0796666128479673,80,0.075,80,0.075
729,93383,1.3027518546875e-08,0.234598791183815,114,0.234375,114,0.234375
730,93511,1.3045375546875e-08,0.073341156748077,79,0.0703125,79,0.0703125
731,93639,1.3063232546875e-08,-0.231825016622056,14,-0.234375,14,-0.234375
732,93767,1.3081089546875e-08,0.0845692258520994,82,0.084375,82,0.084375
733,93895,1.3098946546875e-08,-0.262054006510109,8,-0.2625,8,-0.2625
734,94023,1.3116803546875e-08,-0.0327874122826967,57,-0.0328125,57,-0.0328125
735,94151,1.3134660546875e-08,0.215916565972996,110,0.215625,110,0.215625
736,94279,1.3152517546875e-08,0.0773190828877577,80,0.075,80,0.075
737,94407,1.3170374546875e-08,0.0731557049209658,79,0.0703125,79,0.0703125
738,94535,1.3188231546875e-08,-0.238934555296172,13,-0.2390625,13,-0.2390625
739,94663,1.3206088546875e-08,-0.216626326911387,17,-0.2203125,17,-0.2203125
740,94791,1.3223945546875e-08,0.226164081790556,112,0.225,112,0.225
741,94919,1.3241802546875e-08,-0.255330980661769,9,-0.2578125,9,-0.2578125
742,95047,1.3259659546875e-08,-0.208542434055353,19,-0.2109375,19,-0.2109375
743,95175,1.3277516546875e-08,0.25533183679781,118,0.253125,118,0.253125
744,95303,1.3295373546875e-08,0.210956975597309,109,0.2109375,109,0.2109375
745,95431,1.3313230546875e-08,0.231365113455094,113,0.2296875,113,0.2296875
746,95559,1.3331087546875e-08,-0.0597044360093486,51,-0.0609375,51,-0.0609375
747,95687,1.3348944546875e-08,0.0665586221222497,78,0.065625,78,0.065625
748,95815,1.3366801546875e-08,0.0691235555893256,78,0.065625,78,0.065625
749,95943,1.3384658546875e-08,0.21695463366773,110,0.215625,110,0.215625
750,96071,1.3402515546875e-08,-0.216999005620213,17,-0.2203125,17,-0.2203125
751,96199,1.3420372546875e-08,0.228773532598796,112,0.225,112,0.225
752,96327,1.3438229546875e-08,0.236924509715939,114,0.234375,114,0.234375
753,96455,1.3456086546875e-08,0.188474797355186,104,0.1875,104,0.1875
754,96583,1.3473943546875e-08,-0.209897873259881,19,-0.2109375,19,-0.2109375
755,96711,1.3491800546875e-08,0.0931231305186626,83,0.0890625,83,0.0890625
756,96839,1.3509657546875e-08,-0.0873543353900735,45,-0.0890625,45,-0.0890625
757,96967,1.3527514546875e-08,0.228488784711835,112,0.225,112,0.225
758,97095,1.3545371546875e-08,-0.0755189170564378,47,-0.0796875,47,-0.0796875
759,97223,1.3563228546875e-08,0.07350411824574,79,0.0703125,79,0.0703125
760,97351,1.3581085546875e-08,-0.197764136061824,21,-0.2015625,21,-0.2015625
761,97479,1.3598942546875e-08,0.22694244205734,112,0.225,112,0.225
762,97607,1.3616799546875e-08,-0.243578959992358,12,-0.24375,12,-0.24375
763,97735,1.3634656546875e-08,0.246232191705244,116,0.24375,116,0.24375
764,97863,1.3652513546875e-08,-0.0831515308324951,46,-0.084375,46,-0.084375
765,97991,1.3670370546875e-08,-0.06028710423286,51,-0.0609375,51,-0.0609375
766,98119,1.3688227546875e-08,-0.080400822144102,46,-0.084375,46,-0.084375
767,98247,1.3706084546875e-08,-0.236756670255693,13,-0.2390625,13,-0.2390625
768,98375,1.3723941546875e-08,-0.068156346042748,49,-0.0703125,49,-0.0703125
769,98503,1.3741798546875e-08,-0.0900324704775411,44,-0.09375,44,-0.09375
770,98631,1.3759655546875e-08,-0.0653724209125613,50,-0.065625,50,-0.065625
771,98759,1.3777512546875e-08,-0.222972282670133,16,-0.225,16,-0.225
772,98887,1.3795369546875e-08,-0.2260660989221,15,-0.2296875,15,-0.2296875
773,99015,1.3813226546875e-08,-0.0724306396470766,48,-0.075,48,-0.075
774,99143,1.3831083546875e-08,0.0848348826479069,82,0.084375,82,0.084375
775,99271,1.3848940546875e-08,-0.236610091800234,13,-0.2390625,13,-0.2390625
776,99399,1.3866797546875e-08,-0.0485031120347963,53,-0.0515625,53,-0.0515625
777,99527,1.3884654546875e-08,-0.258409597278295,8,-0.2625,8,-0.2625
778,99655,1.3902511546875e-08,-0.0627011493100242,50,-0.065625,50,-0.065625
779,99783,1.3920368546875e-08,-0.266446762132965,7,-0.2671875,7,-0.2671875
780,99911,1.3938225546875e-08,-0.0455568222223958,54,-0.046875,54,-0.046875
781,100039,1.3956082546875e-08,-0.0898864962238023,44,-0.09375,44,-0.09375
782,100167,1.3973939546875e-08,-0.0639610592644477,50,-0.065625,50,-0.065625
783,100295,1.3991796546875e-08,0.0544213878468356,75,0.0515625,75,0.0515625
784,100423,1.4009653546875e-08,-0.0551705591241756,52,-0.05625,52,-0.05625
785,100551,1.4027510546875e-08,0.211799679765478,109,0.2109375,109,0.2109375
786,100679,1.4045367546875e-08,-0.22336613029017,16,-0.225,16,-0.225
787,100807,1.4063224546875e-08,-0.248477044542942,10,-0.253125,10,-0.253125
788,100935,1.4081081546875e-08,-0.227382468946933,15,-0.2296875,15,-0.2296875
789,101063,1.4098938546875e-08,-0.241632801756207,12,-0.24375,12,-0.24375
790,101191,1.4116795546875e-08,-0.0825980455320491,46,-0.084375,46,-0.084375
791,101319,1.4134652546875e-08,-0.215648583372065,17,-0.2203125,17,-0.2203125
792,101447,1.4152509546875e-08,0.221758012396657,111,0.2203125,111,0.2203125
793,101575,1.4170366546875e-08,-0.248718387342014,10,-0.253125,10,-0.253125
794,101703,1.4188223546875e-08,-0.0576016059493242,51,-0.0609375,51,-0.0609375
795,101831,1.4206080546875e-08,-0.0771313648628716,47,-0.0796875,47,-0.0796875
796,101959,1.4223937546875e-08,0.229225154504083,112,0.225,112,0.225
797,102087,1.4241794546875e-08,-0.259802536687025,8,-0.2625,8,-0.2625
798,102215,1.4259651546875e-08,-0.232207501734384,14,-0.234375,14,-0.234375
799,102343,1.4277508546875e-08,-0.0778875432145972,47,-0.0796875,47,-0.0796875
800,102471,1.4295365546875e-08,-0.237164190200572,13,-0.2390625,13,-0.2390625
801,102599,1.4313222546875e-08,0.0607771186013025,76,0.05625,76,0.05625
802,102727,1.4331079546875e-08,-0.217624009410984,17,-0.2203125,17,-0.2203125
803,102855,1.4348936546875e-08,0.0630704326998905,77,0.0609375,77,0.0609375
804,102983,1.4366793546875e-08,-0.0703759378149089,48,-0.075,48,-0.075
805,103111,1.4384650546875e-08,0.0607827219143888,76,0.05625,76,0.05625
806,103239,1.4402507546875e-08,-0.0855090855027698,45,-0.0890625,45,-0.0890625
807,103367,1.4420364546875e-08,0.239706634843096,115,0.2390625,115,0.2390625
808,103495,1.4438221546875e-08,-0.10337047382033,41,-0.1078125,41,-0.1078125
809,103623,1.4456078546875e-08,-0.23136478005287,14,-0.234375,14,-0.234375
810,103751,1.4473935546875e-08,0.242933521448577,115,0.2390625,115,0.2390625
811,103879,1.4491792546875e-08,-0.274034445031878,5,-0.2765625,5,-0.2765625
812,104007,1.4509649546875e-08,-0.206214529355027,20,-0.20625,20,-0.20625
813,104135,1.4527506546875e-08,-0.0921349571105377,44,-0.09375,44,-0.09375
814,104263,1.4545363546875e-08,-0.253604189651949,9,-0.2578125,9,-0.2578125
815,104391,1.4563220546875e-08,-0.211699613356487,18,-0.215625,18,-0.215625
816,104519,1.4581077546875e-08,-0.0982004544343972,43,-0.0984375,43,-0.0984375
817,104647,1.4598934546875e-08,-0.216430013880963,17,-0.2203125,17,-0.2203125
818,104775,1.4616791546875e-08,0.230195333961094,113,0.2296875,113,0.2296875
819,104903,1.4634648546875e-08,0.0653623042670196,77,0.0609375,77,0.0609375
820,105031,1.4652505546875e-08,-0.221775785012348,16,-0.225,16,-0.225
821,105159,1.4670362546875e-08,0.236694308954547,114,0.234375,114,0.234375
822,105287,1.4688219546875e-08,-0.0986641733313679,42,-0.103125,42,-0.103125
823,105415,1.4706076546875e-08,-0.236906626444878,13,-0.2390625,13,-0.2390625
824,105543,1.4723933546875e-08,-0.0737151474185152,48,-0.075,48,-0.075
825,105671,1.4741790546875e-08,-0.10540868213079,41,-0.1078125,41,-0.1078125
826,105799,1.4759647546875e-08,-0.219388861892478,17,-0.2203125,17,-0.2203125
827,105927,1.4777504546875e-08,0.0790119018806172,80,0.075,80,0.075
828,106055,1.4795361546875e-08,0.0758325796341288,80,0.075,80,0.075
829,106183,1.4813218546875e-08,0.212039211653464,109,0.2109375,109,0.2109375
830,106311,1.4831075546875e-08,-0.088141809855768,45,-0.0890625,45,-0.0890625
831,106439,1.4848932546875e-08,-0.0635481731580176,50,-0.065625,50,-0.065625
832,106567,1.4866789546875e-08,0.2142566998956,109,0.2109375,109,0.2109375
833,106695,1.4884646546875e-08,-0.252877609958853,10,-0.253125,10,-0.253125
834,106823,1.4902503546875e-08,-0.0919797471392211,44,-0.09375,44,-0.09375
835,106951,1.4920360546875e-08,-0.0685607904030867,49,-0.0703125,49,-0.0703125
836,107079,1.4938217546875e-08,0.231817732389019,113,0.2296875,113,0.2296875
837,107207,1.4956074546875e-08,0.0637660398290526,77,0.0609375,77,0.0609375
838,107335,1.4973931546875e-08,-0.0715419441274908,48,-0.075,48,-0.075
839,107463,1.4991788546875e-08,0.240459188974181,115,0.2390625,115,0.2390625
840,107591,1.5009645546875e-08,0.0430181764234698,73,0.0421875,73,0.0421875
841,107719,1.5027502546875e-08,0.091403553723795,83,0.0890625,83,0.0890625
842,107847,1.5045359546875e-08,-0.10711210346976,41,-0.1078125,41,-0.1078125
843,107975,1.5063216546875e-08,0.090945858754566,83,0.0890625,83,0.0890625
844,108103,1.5081073546875e-08,-0.0807816449336852,46,-0.084375,46,-0.084375
845,108231,1.5098930546875e-08,0.0652106184531206,77,0.0609375,77,0.0609375
846,108359,1.5116787546875e-08,0.228920204938438,112,0.225,112,0.225
847,108487,1.5134644546875e-08,0.069289749061531,78,0.065625,78,0.065625
848,108615,1.5152501546875e-08,-0.0622933609493939,50,-0.065625,50,-0.065625
849,108743,1.5170358546875e-08,0.221609721899468,111,0.2203125,111,0.2203125
850,108871,1.5188215546875e-08,-0.0788055527072549,47,-0.0796875,47,-0.0796875
851,108999,1.5206072546875e-08,0.213743463865776,109,0.2109375,109,0.2109375
852,109127,1.5223929546875e-08,-0.230237420673866,14,-0.234375,14,-0.234375
853,109255,1.5241786546875e-08,-0.228917280289754,15,-0.2296875,15,-0.2296875
854,109383,1.5259643546875e-08,-0.221448390712194,16,-0.225,16,-0.225
855,109511,1.5277500546875e-08,0.0718297670421468,79,0.0703125,79,0.0703125
856,109639,1.5295357546875e-08,-0.229396347257731,15,-0.2296875,15,-0.2296875
857,109767,1.5313214546875e-08,0.0934119760714767,83,0.0890625,83,0.0890625
858,109895,1.5331071546875e-08,-0.0905424808437115,44,-0.09375,44,-0.09375
859,110023,1.5348928546875e-08,-0.214610486955605,18,-0.215625,18,-0.215625
860,110151,1.5366785546875e-08,-0.227388002771525,15,-0.2296875,15,-0.2296875
861,110279,1.5384642546875e-08,-0.0680730855736855,49,-0.0703125,49,-0.0703125
862,110407,1.5402499546875e-08,0.214341460826175,109,0.2109375,109,0.2109375
863,110535,1.5420356546875e-08,-0.225445636737937,15,-0.2296875,15,-0.2296875
864,110663,1.5438213546875e-08,0.0696193123647577,78,0.065625,78,0.065625
865,110791,1.5456070546875e-08,-0.213869747534788,18,-0.215625,18,-0.215625
866,110919,1.5473927546875e-08,-0.251142630392605,10,-0.253125,10,-0.253125
867,111047,1.5491784546875e-08,-0.0646228888617462,50,-0.065625,50,-0.065625
868,111175,1.5509641546875e-08,0.0656706973926273,78,0.065625,78,0.065625
869,111303,1.5527498546875e-08,-0.0853364318986087,45,-0.0890625,45,-0.0890625
870,111431,1.5545355546875e-08,-0.0584753761637891,51,-0.0609375,51,-0.0609375
871,111559,1.5563212546875e-08,0.232610997182436,113,0.2296875,113,0.2296875
872,111687,1.5581069546875e-08,-0.0853905177193012,45,-0.0890625,45,-0.0890625
873,111815,1.5598926546875e-08,-0.10324875453908,41,-0.1078125,41,-0.1078125
874,111943,1.5616783546875e-08,-0.210388645184164,19,-0.2109375,19,-0.2109375
875,112071,1.5634640546875e-08,0.0521685643777071,75,0.0515625,75,0.0515625
876,112199,1.5652497546875e-08,-0.0611173154826338,50,-0.065625,50,-0.065625
877,112327,1.5670354546875e-08,0.0457189347838726,73,0.0421875,73,0.0421875
878,112455,1.5688211546875e-08,-0.216118676025239,17,-0.2203125,17,-0.2203125
879,112583,1.5706068546875e-08,0.234932852872884,114,0.234375,114,0.234375
880,112711,1.5723925546875e-08,0.0634026542611393,77,0.0609375,77,0.0609375
881,112839,1.5741782546875e-08,-0.23615476107206,13,-0.2390625,13,-0.2390625
882,112967,1.5759639546875e-08,0.0887527942501376,82,0.084375,82,0.084375
883,113095,1.5777496546875e-08,-0.083231447883584,46,-0.084375,46,-0.084375
884,113223,1.5795353546875e-08,0.223151101534245,111,0.2203125,111,0.2203125
885,113351,1.5813210546875e-08,-0.0911214201520899,44,-0.09375,44,-0.09375
886,113479,1.5831067546875e-08,-0.245622291587734,11,-0.2484375,11,-0.2484375
887,113607,1.5848924546875e-08,-0.0522895487190764,52,-0.05625,52,-0.05625
888,113735,1.5866781546875e-08,-0.1009537453683,42,-0.103125,42,-0.103125
889,113863,1.5884638546875e-08,0.0914501059164898,83,0.0890625,83,0.0890625
890,113991,1.5902495546875e-08,0.226265159412218,112,0.225,112,0.225
891,114119,1.5920352546875e-08,-0.249611365552014,10,-0.253125,10,-0.253125
892,114247,1.5938209546875e-08,-0.0602978056727521,51,-0.0609375,51,-0.0609375
893,114375,1.5956066546875e-08,-0.081846688223326,46,-0.084375,46,-0.084375
894,114503,1.5973923546875e-08,-0.233130536824377,14,-0.234375,14,-0.234375
895,114631,1.5991780546875e-08,0.214845611112765,109,0.2109375,109,0.2109375
896,114759,1.6009637546875e-08,-0.223972123547847,16,-0.225,16,-0.225
897,114887,1.6027494546875e-08,-0.077260700221723,47,-0.0796875,47,-0.0796875
898,115015,1.6045351546875e-08,0.248732326758357,117,0.2484375,117,0.2484375
899,115143,1.6063208546875e-08,0.0576073293559824,76,0.05625,76,0.05625
900,115271,1.6081065546875e-08,0.0749513379779774,79,0.0703125,79,0.0703125
901,115399,1.6098922546875e-08,0.0753153332818742,80,0.075,80,0.075
902,115527,1.6116779546875e-08,-0.0768239986374335,47,-0.0796875,47,-0.0796875
903,115655,1.6134636546875e-08,-0.100190589853441,42,-0.103125,42,-0.103125
904,115783,1.6152493546875e-08,0.07748462258943,80,0.075,80,0.075
905,115911,1.6170350546875e-08,-0.230738511339394,14,-0.234375,14,-0.234375
906,116039,1.6188207546875e-08,0.0847016325023186,82,0.084375,82,0.084375
907,116167,1.6206064546875e-08,0.245556775168523,116,0.24375,116,0.24375
908,116295,1.6223921546875e-08,0.1982477924541,106,0.196875,106,0.196875
909,116423,1.6241778546875e-08,-0.0712667501852809,48,-0.075,48,-0.075
910,116551,1.6259635546875e-08,-0.223748792806489,16,-0.225,16,-0.225
911,116679,1.6277492546875e-08,0.244494229964299,116,0.24375,116,0.24375
912,116807,1.6295349546875e-08,0.207175964296688,108,0.20625,108,0.20625
913,116935,1.6313206546875e-08,0.220985458280708,111,0.2203125,111,0.2203125
914,117063,1.6331063546875e-08,-0.0815704780422826,46,-0.084375,46,-0.084375
915,117191,1.6348920546875e-08,-0.214243498422953,18,-0.215625,18,-0.215625
916,117319,1.6366777546875e-08,0.220346899813543,111,0.2203125,111,0.2203125
917,117447,1.6384634546875e-08,-0.0987297567450616,42,-0.103125,42,-0.103125
918,117575,1.6402491546875e-08,0.0993691132115808,85,0.0984375,85,0.0984375
919,117703,1.6420348546875e-08,0.216768876288655,110,0.215625,110,0.215625
920,117831,1.6438205546875e-08,0.0967252120661691,84,0.09375,84,0.09375
921,117959,1.6456062546875e-08,0.225673271466816,112,0.225,112,0.225
922,118087,1.6473919546875e-08,-0.240063817514985,12,-0.24375,12,-0.24375
923,118215,1.6491776546875e-08,0.107478928055476,86,0.103125,86,0.103125
924,118343,1.6509633546875e-08,0.203727928753419,107,0.2015625,107,0.2015625
925,118471,1.6527490546875e-08,0.0701947940529353,78,0.065625,78,0.065625
926,118599,1.6545347546875e-08,-0.0630990373013338,50,-0.065625,50,-0.065625
927,118727,1.6563204546875e-08,-0.0932206515469113,44,-0.09375,44,-0.09375
928,118855,1.6581061546875e-08,0.0800689718650044,81,0.0796875,81,0.0796875
929,118983,1.6598918546875e-08,-0.232238386107907,14,-0.234375,14,-0.234375
930,119111,1.6616775546875e-08,-0.231312187088424,14,-0.234375,14,-0.234375
931,119239,1.6634632546875e-08,0.104168184464572,86,0.103125,86,0.103125
932,119367,1.6652489546875e-08,-0.095509708815193,43,-0.0984375,43,-0.0984375
933,119495,1.6670346546875e-08,0.244444463032592,116,0.24375,116,0.24375
934,119623,1.6688203546875e-08,-0.235297256677665,13,-0.2390625,13,-0.2390625
935,119751,1.6706060546875e-08,0.105160443440324,86,0.103125,86,0.103125
936,119879,1.6723917546875e-08,0.22760334635342,112,0.225,112,0.225
937,120007,1.6741774546875e-08,0.222412558174277,111,0.2203125,111,0.2203125
938,120135,1.6759631546875e-08,-0.0817385091567331,46,-0.084375,46,-0.084375
939,120263,1.6777488546875e-08,0.0879905277360639,82,0.084375,82,0.084375
940,120391,1.6795345546875e-08,0.057840103245467,76,0.05625,76,0.05625
941,120519,1.6813202546875e-08,-0.0842778330793213,46,-0.084375,46,-0.084375
942,120647,1.6831059546875e-08,-0.0653296181067605,50,-0.065625,50,-0.065625
943,120775,1.6848916546875e-08,-0.0817051691900178,46,-0.084375,46,-0.084375
944,120903,1.6866773546875e-08,-0.0522681895060817,52,-0.05625,52,-0.05625
945,121031,1.6884630546875e-08,0.210303231936518,108,0.20625,108,0.20625
946,121159,1.6902487546875e-08,-0.0647134755959984,50,-0.065625,50,-0.065625
947,121287,1.6920344546875e-08,0.0743493897705408,79,0.0703125,79,0.0703125
948,121415,1.6938201546875e-08,-0.0644082340524028,50,-0.065625,50,-0.065625
949,121543,1.6956058546875e-08,0.2426085715908,115,0.2390625,115,0.2390625
950,121671,1.6973915546875e-08,0.218756505681798,110,0.215625,110,0.215625
951,121799,1.6991772546875e-08,0.226494287425283,112,0.225,112,0.225
952,121927,1.7009629546875e-08,-0.239036093231759,13,-0.2390625,13,-0.2390625
953,122055,1.7027486546875e-08,-0.208199480742521,19,-0.2109375,19,-0.2109375
954,122183,1.7045343546875e-08,0.0585479659998184,76,0.05625,76,0.05625
955,122311,1.7063200546875e-08,-0.240836732501224,12,-0.24375,12,-0.24375
956,122439,1.7081057546875e-08,-0.0735702292843614,48,-0.075,48,-0.075
957,122567,1.7098914546875e-08,-0.217659017365983,17,-0.2203125,17,-0.2203125
958,122695,1.7116771546875e-08,-0.0703961525931303,48,-0.075,48,-0.075
959,122823,1.7134628546875e-08,0.0866179530520039,82,0.084375,82,0.084375
960,122951,1.7152485546875e-08,-0.226550226037027,15,-0.2296875,15,-0.2296875
961,123079,1.7170342546875e-08,0.232065917921269,113,0.2296875,113,0.2296875
962,123207,1.7188199546875e-08,0.244475660047121,116,0.24375,116,0.24375
963,123335,1.7206056546875e-08,0.0505199928589511,74,0.046875,74,0.046875
964,123463,1.7223913546875e-08,-0.20688465136534,19,-0.2109375,19,-0.2109375
965,123591,1.7241770546875e-08,0.231605957073392,113,0.2296875,113,0.2296875
966,123719,1.7259627546875e-08,-0.269002078364767,6,-0.271875,6,-0.271875
967,123847,1.7277484546875e-08,-0.217847158087648,17,-0.2203125,17,-0.2203125
968,123975,1.7295341546875e-08,0.0842167235049455,81,0.0796875,81,0.0796875
969,124103,1.7313198546875e-08,-0.0975956143828415,43,-0.0984375,43,-0.0984375
970,124231,1.7331055546875e-08,-0.0448410110569205,54,-0.046875,54,-0.046875
971,124359,1.7348912546875e-08,0.215366847698817,109,0.2109375,109,0.2109375
972,124487,1.7366769546875e-08,-0.0619177681214455,50,-0.065625,50,-0.065625
973,124615,1.7384626546875e-08,0.225254535361803,112,0.225,112,0.225
974,124743,1.7402483546875e-08,-0.0879628965104177,45,-0.0890625,45,-0.0890625
975,124871,1.7420340546875e-08,-0.216941191999805,17,-0.2203125,17,-0.2203125
976,124999,1.7438197546875e-08,0.220231719074897,110,0.215625,110,0.215625
977,125127,1.7456054546875e-08,0.0678965407048647,78,0.065625,78,0.065625
978,125255,1.7473911546875e-08,-0.0659671392461249,49,-0.0703125,49,-0.0703125
979,125383,1.7491768546875e-08,0.245528690511294,116,0.24375,116,0.24375
980,125511,1.7509625546875e-08,0.0382998623574727,72,0.0375,72,0.0375
981,125639,1.7527482546875e-08,-0.220649078919218,16,-0.225,16,-0.225
982,125767,1.7545339546875e-08,-0.225846056452997,15,-0.2296875,15,-0.2296875
983,125895,1.7563196546875e-08,-0.219347661650559,17,-0.2203125,17,-0.2203125
984,126023,1.7581053546875e-08,0.229919983978442,113,0.2296875,113,0.2296875
985,126151,1.7598910546875e-08,0.0483508016441183,74,0.046875,74,0.046875
986,126279,1.7616767546875e-08,0.110992822102236,87,0.1078125,87,0.1078125
987,126407,1.7634624546875e-08,0.0786316044572366,80,0.075,80,0.075
988,126535,1.7652481546875e-08,-0.0578614810838036,51,-0.0609375,51,-0.0609375
989,126663,1.7670338546875e-08,0.206799331790999,108,0.20625,108,0.20625
990,126791,1.7688195546875e-08,0.220732008567364,111,0.2203125,111,0.2203125
991,126919,1.7706052546875e-08,0.0743448778041669,79,0.0703125,79,0.0703125
992,127047,1.7723909546875e-08,-0.224827615593481,16,-0.225,16,-0.225
993,127175,1.7741766546875e-08,0.238588010516495,114,0.234375,114,0.234375
994,127303,1.7759623546875e-08,0.0630558563464349,77,0.0609375,77,0.0609375
995,127431,1.7777480546875e-08,-0.103046654124137,42,-0.103125,42,-0.103125
996,127559,1.7795337546875e-08,-0.189485392323868,23,-0.1921875,23,-0.1921875
997,127687,1.7813194546875e-08,0.200517289894601,106,0.196875,106,0.196875
998,127815,1.7831051546875e-08,-0.0673499670282711,49,-0.0703125,49,-0.0703125
999,127943,1.7848908546875e-08,0.0927233366227409,83,0.0890625,83,0.0890625
1000,128071,1.7866765546875e-08,-0.0788778474750012,47,-0.0796875,47,-0.0796875
1001,128199,1.7884622546875e-08,0.23465208851228,114,0.234375,114,0.234375
1002,128327,1.7902479546875e-08,-0.0926543052719215,44,-0.09375,44,-0.09375
1003,128455,1.7920336546875e-08,0.0889770561800148,82,0.084375,82,0.084375
1004,128583,1.7938193546875e-08,0.0802108831828538,81,0.0796875,81,0.0796875
1005,128711,1.7956050546875e-08,0.0806440023180913,81,0.0796875,81,0.0796875
1006,128839,1.7973907546875e-08,0.0603663314782136,76,0.05625,76,0.05625
1007,128967,1.7991764546875e-08,-0.0618252293560953,50,-0.065625,50,-0.065625
1008,129095,1.8009621546875e-08,-0.0740563609856863,48,-0.075,48,-0.075
1009,129223,1.8027478546875e-08,-0.244964279363356,11,-0.2484375,11,-0.2484375
1010,129351,1.8045335546875e-08,-0.0653946519404455,50,-0.065625,50,-0.065625
1011,129479,1.8063192546875e-08,-0.21873447031361,17,-0.2203125,17,-0.2203125
1012,129607,1.8081049546875e-08,-0.0691565329595633,49,-0.0703125,49,-0.0703125
1013,129735,1.8098906546875e-08,0.223493189914746,111,0.2203125,111,0.2203125
1014,129863,1.8116763546875e-08,-0.24528549883948,11,-0.2484375,11,-0.2484375
1015,129991,1.8134620546875e-08,-0.185135059226339,24,-0.1875,24,-0.1875
1016,130119,1.8152477546875e-08,0.238729419031394,114,0.234375,114,0.234375
1017,130247,1.8170334546875e-08,0.206074869109375,107,0.2015625,107,0.2015625
1018,130375,1.8188191546875e-08,-0.0957410663469023,43,-0.0984375,43,-0.0984375
1019,130503,1.8206048546875e-08,-0.222849687855283,16,-0.225,16,-0.225
1020,130631,1.8223905546875e-08,-0.214374971117287,18,-0.215625,18,-0.215625
1021,130759,1.8241762546875e-08,-0.247899413031495,11,-0.2484375,11,-0.2484375
1022,130887,1.8259619546875e-08,0.237606079516369,114,0.234375,114,0.234375
1023,131015,1.8277476546875e-08,-0.0810097966094496,46,-0.084375,46,-0.084375
1024,131143,1.8295333546875e-08,0.2473172890948,116,0.24375,116,0.24375
1025,131271,1.8313190546875e-08,0.240066866379441,115,0.2390625,115,0.2390625
1026,131399,1.8331047546875e-08,0.227993027228396,112,0.225,112,0.225
1027,131527,1.8348904546875e-08,0.0624516541720857,77,0.0609375,77,0.0609375
1028,131655,1.8366761546875e-08,0.222116843385076,111,0.2203125,111,0.2203125
1029,131783,1.8384618546875e-08,-0.0947588282067606,43,-0.0984375,43,-0.0984375
